alert_id,alert_timestamp,risk_score,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,errorBalanceOrig,isZeroBalanceOrig,isZeroBalanceDest,amountToBalanceRatio,destBalanceUnchanged,txn_count,amount_outlier,oldbalanceOrg_outlier,newbalanceOrig_outlier,oldbalanceDest_outlier,newbalanceDest_outlier,rule_based_flag,rule_based_score,ml_flag,ml_score,network_flag,final_risk_score,high_risk_flag
ALERT-000110,2025-11-15 13:50:53,3.0,7,CASH_IN,274903.54,C2100829870,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.13114492592384505,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000111,2025-11-15 13:50:53,3.0,8,CASH_OUT,145060.72,C737203101,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,14506072.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000112,2025-11-15 13:50:53,3.0,6,TRANSFER,17246.0,C1034673425,17246.0,0.0,C1379589736,0.0,101717.84,1,0,0,0,1,1.0,0,1,0,0,0,0,0,False,0.0,1,0.9741932814169801,False,3.0,True
ALERT-000113,2025-11-15 13:50:53,3.0,3,TRANSFER,10539.37,C1134864869,10539.37,0.0,C118648358,0.0,0.0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,False,0.0,1,0.9801140992531485,False,3.0,True
ALERT-000114,2025-11-15 13:50:53,3.0,8,CASH_OUT,368316.83,C661442086,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.292768680133188,0,1,0,1,1,1,1,True,5.0,0,0.04139147805571037,True,3.0,True
ALERT-000115,2025-11-15 13:50:53,3.0,4,CASH_IN,491195.84,C1589146424,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.12355798131262778,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000116,2025-11-15 13:50:53,3.0,1,CASH_OUT,55105.9,C2007486296,0.0,0.0,C932583850,317952.89,2719172.89,0,0,1,1,0,5510590.0,0,1,0,0,0,0,0,True,5.0,0,0.00605665165492617,True,3.0,True
ALERT-000117,2025-11-15 13:50:53,3.0,1,CASH_OUT,88987.11,C2014563089,2816.58,0.0,C932583850,696184.96,2719172.89,0,0,1,0,0,31.594028928700766,0,1,0,0,0,0,0,True,5.0,0,0.04436046132132399,True,3.0,True
ALERT-000118,2025-11-15 13:50:53,3.0,8,CASH_OUT,160141.05,C992624223,450935.0,290793.95,C716083600,1852820.14,3459705.48,0,0,0,0,0,0.3551311164580261,0,1,0,0,0,1,1,True,5.0,0,0.1040320739047608,True,3.0,True
ALERT-000119,2025-11-15 13:50:53,3.0,1,CASH_OUT,416001.33,C749981943,0.0,0.0,C667346055,102.0,3459705.48,1,0,1,1,0,41600133.0,0,1,0,0,0,0,1,True,5.0,0,0.020799435596209323,True,3.0,True
ALERT-000120,2025-11-15 13:50:53,3.0,6,CASH_IN,72106.27,C1977035133,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.007922327587610203,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000121,2025-11-15 13:50:53,3.0,6,CASH_IN,53212.23,C916585760,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.010930161538449864,0,1,0,1,1,1,1,True,5.0,0,0.0,True,3.0,True
ALERT-000122,2025-11-15 13:50:53,3.0,4,CASH_IN,41744.33,C1568999973,532686.54,575493.61,C716083600,1572841.87,1309620.48,0,0,1,0,0,0.013529946956084673,0,1,0,1,1,0,0,True,5.0,0,0.004424778761061947,True,3.0,True
ALERT-000123,2025-11-15 13:50:53,3.0,6,CASH_IN,421361.07,C966541452,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.11136066297377963,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000124,2025-11-15 13:50:53,3.0,3,CASH_OUT,10539.37,C1984954272,10539.37,0.0,C124540047,0.0,10539.37,1,0,0,0,1,1.0,0,1,0,0,0,0,0,False,0.0,1,0.9751862792216124,False,3.0,True
ALERT-000125,2025-11-15 13:50:53,3.0,6,CASH_OUT,206890.25,C1602363550,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,20689025.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000126,2025-11-15 13:50:53,3.0,8,CASH_OUT,89631.24,C1938531779,89631.24,0.0,C2048578791,21175.0,0.0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,False,0.0,1,0.9564554614988989,False,3.0,True
ALERT-000127,2025-11-15 13:50:53,3.0,1,TRANSFER,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,False,0.0,1,0.9916827302173238,False,3.0,True
ALERT-000128,2025-11-15 13:50:53,3.0,4,CASH_IN,58095.79,C1340769295,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.007369264343428849,0,1,0,1,1,1,1,True,5.0,0,0.0,True,3.0,True
ALERT-000129,2025-11-15 13:50:53,3.0,6,CASH_IN,219369.77,C426600523,0.0,219369.77,C766681183,1852820.14,3459705.48,0,0,1,1,0,21936977.0,0,1,0,0,0,1,1,True,5.0,0,0.0009708737864077702,True,3.0,True
ALERT-000130,2025-11-15 13:50:53,3.0,8,CASH_OUT,239043.18,C190473721,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,23904318.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000131,2025-11-15 13:50:53,3.0,8,TRANSFER,448765.97,C1128421258,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,44876596.99999999,0,1,0,0,0,1,1,True,5.0,0,0.0002521432173474552,True,3.0,True
ALERT-000132,2025-11-15 13:50:53,3.0,6,TRANSFER,205857.25,C1289850092,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,20585725.0,0,1,0,0,0,1,1,True,5.0,0,0.0002521432173474552,True,3.0,True
ALERT-000133,2025-11-15 13:50:53,3.0,8,CASH_IN,243866.27,C1911320653,476412.23,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.5118807928167587,0,1,0,0,1,1,1,True,5.0,0,0.0,True,3.0,True
ALERT-000134,2025-11-15 13:50:53,3.0,1,CASH_OUT,77642.84,C1032568028,0.0,0.0,C667346055,416103.33,3459705.48,0,0,1,1,0,7764283.999999999,0,1,0,0,0,0,1,True,5.0,0,0.00809247386713782,True,3.0,True
ALERT-000135,2025-11-15 13:50:53,3.0,1,CASH_OUT,144964.23,C1380976928,0.0,0.0,C932583850,785172.07,2719172.89,0,0,1,1,0,14496423.0,0,1,0,0,0,0,0,True,5.0,0,0.0016961865386471014,True,3.0,True
ALERT-000136,2025-11-15 13:50:53,3.0,8,CASH_OUT,78635.42,C1046801601,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,7863542.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000137,2025-11-15 13:50:53,3.0,3,TRANSFER,280567.17,C923366543,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,28056716.999999996,0,1,0,0,0,1,1,True,5.0,0,0.0002521432173474552,True,3.0,True
ALERT-000138,2025-11-15 13:50:53,3.0,3,TRANSFER,521678.46,C954742840,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,52167846.0,0,1,0,0,0,1,1,True,5.0,0,0.0002521432173474552,True,3.0,True
ALERT-000139,2025-11-15 13:50:53,3.0,3,CASH_OUT,101181.53,C957683143,12973.52,0.0,C667346055,1852820.14,3459705.48,0,0,1,0,0,7.799080742928673,0,1,0,0,0,1,1,True,5.0,0,0.039852329004504666,True,3.0,True
ALERT-000140,2025-11-15 13:50:53,3.0,8,TRANSFER,728152.2725,C1047512213,145928.83,0.0,C667346055,1852820.14,3459705.48,0,0,1,0,0,19.680157443871785,0,1,1,0,0,1,1,True,5.0,0,0.025089807303708352,True,3.0,True
ALERT-000141,2025-11-15 13:50:53,3.0,3,CASH_OUT,103406.05,C1443000737,0.0,0.0,C932583850,1852820.14,3459705.48,0,0,1,1,0,10340605.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000142,2025-11-15 13:50:53,3.0,8,CASH_IN,17365.67,C1110354423,54766.5,72132.17,C716083600,1852820.14,3459705.48,0,0,1,0,0,0.31708562716259026,0,1,0,0,0,1,1,True,5.0,0,0.005484492975752399,True,3.0,True
ALERT-000143,2025-11-15 13:50:53,3.0,3,DEBIT,3985.96,C351249017,40300.0,36314.04,C667346055,1852820.14,3459705.48,0,0,0,0,0,0.09890719602977667,0,1,0,0,0,1,1,True,5.0,0,0.024703637605888226,True,3.0,True
ALERT-000144,2025-11-15 13:50:53,3.0,6,CASH_IN,135807.95,C1286571868,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.073548657186825,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000145,2025-11-15 13:50:53,3.0,8,CASH_OUT,262397.4,C713692987,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,26239740.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000146,2025-11-15 13:50:53,3.0,1,CASH_OUT,205279.62,C1160487387,0.0,0.0,C932583850,1541618.1,2719172.89,0,0,1,1,0,20527962.0,0,1,0,0,0,0,0,True,5.0,0,0.0016961865386471014,True,3.0,True
ALERT-000147,2025-11-15 13:50:53,3.0,1,CASH_OUT,114057.61,C1108706191,0.0,0.0,C932583850,1427560.49,2719172.89,0,0,1,1,0,11405761.0,0,1,0,0,0,0,0,True,5.0,0,0.0016961865386471014,True,3.0,True
ALERT-000148,2025-11-15 13:50:53,3.0,4,CASH_IN,225639.52,C1327169167,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.1321938911212262,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000149,2025-11-15 13:50:53,3.0,1,CASH_OUT,497424.19,C711310213,0.0,0.0,C932583850,930136.3,2719172.89,0,0,1,1,0,49742419.0,0,1,0,0,0,0,0,True,5.0,0,0.0016961865386471014,True,3.0,True
ALERT-000150,2025-11-15 13:50:53,3.0,8,CASH_IN,247499.42,C797250001,316027.35,563526.77,C716083600,1852820.14,3459705.48,0,0,1,0,0,0.7831582298177675,0,1,0,0,0,1,1,True,5.0,0,0.015397936474539868,True,3.0,True
ALERT-000151,2025-11-15 13:50:53,3.0,2,CASH_OUT,18627.02,C175961135,18627.02,0.0,C1711105800,147251.58,165878.6,1,0,0,0,0,1.0,0,1,0,0,0,0,0,False,0.0,1,0.9056685858671548,False,3.0,True
ALERT-000152,2025-11-15 13:50:53,3.0,8,CASH_OUT,342417.7,C1494761466,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,34241770.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000153,2025-11-15 13:50:53,3.0,8,CASH_OUT,221349.1,C1239366121,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,22134910.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000154,2025-11-15 13:50:53,3.0,7,TRANSFER,728152.2725,C234458729,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,115410437.00000001,0,1,1,0,0,1,1,True,5.0,0,0.09342741893377157,True,3.0,True
ALERT-000155,2025-11-15 13:50:53,3.0,7,CASH_OUT,461957.47,C772103506,3123.39,0.0,C667346055,1852820.14,3459705.48,0,0,1,0,0,147.90258981427232,0,1,0,0,0,1,1,True,5.0,0,0.03377669212249855,True,3.0,True
ALERT-000156,2025-11-15 13:50:53,3.0,7,TRANSFER,728152.2725,C1341036477,0.0,0.0,C716083600,1852820.14,3459705.48,0,0,1,1,0,186043180.0,0,1,1,0,0,1,1,True,5.0,0,0.057456449237876975,True,3.0,True
ALERT-000157,2025-11-15 13:50:53,3.0,7,CASH_OUT,270635.99,C1233913425,102973.21,0.0,C667346055,1852820.14,3459705.48,0,0,1,0,0,2.628217475205444,0,1,0,0,0,1,1,True,5.0,0,0.05995159936321317,True,3.0,True
ALERT-000158,2025-11-15 13:50:53,3.0,7,CASH_OUT,728152.2725,C1588880909,532686.54,0.0,C1570256460,0.0,3459705.48,1,0,0,0,1,1.0,0,1,1,1,0,0,1,False,0.0,1,0.9346557841978712,False,3.0,True
ALERT-000159,2025-11-15 13:50:53,3.0,8,CASH_IN,170580.34,C193317890,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.054785077570238414,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000160,2025-11-15 13:50:53,3.0,7,CASH_OUT,455406.52,C613652899,0.0,0.0,C716083600,1852820.14,3459705.48,0,0,1,1,0,45540652.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000161,2025-11-15 13:50:53,3.0,7,TRANSFER,485485.3,C495348201,3661.84,0.0,C667346055,1852820.14,3459705.48,0,0,1,0,0,132.5796047888493,0,1,0,0,0,1,1,True,5.0,0,0.008804438525721173,True,3.0,True
ALERT-000162,2025-11-15 13:50:53,3.0,1,CASH_IN,355252.74,C1392271025,532686.54,575493.61,C716083600,1852820.14,2444985.19,0,0,1,0,0,0.2608525805195958,0,1,0,1,1,1,0,True,5.0,0,0.0,True,3.0,True
ALERT-000163,2025-11-15 13:50:53,3.0,2,CASH_IN,61344.23,C388143137,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.005981525500199026,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000164,2025-11-15 13:50:53,3.0,8,TRANSFER,728152.2725,C1287200923,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,127567314.99999999,0,1,1,0,0,1,1,True,5.0,0,0.08896313321948587,True,3.0,True
ALERT-000165,2025-11-15 13:50:53,3.0,2,CASH_IN,351633.67,C1163664780,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.24365353874713608,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000166,2025-11-15 13:50:53,3.0,1,CASH_OUT,159657.1,C1366629983,0.0,0.0,C716083600,1852820.14,2444985.19,0,0,1,1,0,15965710.0,0,1,0,0,0,1,0,True,5.0,0,0.00427794213245089,True,3.0,True
ALERT-000167,2025-11-15 13:50:53,3.0,8,CASH_OUT,74762.89,C1793650630,9400.0,0.0,C716083600,1852820.14,3459705.48,0,0,1,0,0,7.953498936170213,0,1,0,0,0,1,1,True,5.0,0,0.04012737978310996,True,3.0,True
ALERT-000168,2025-11-15 13:50:53,3.0,2,CASH_IN,121752.39,C1380583278,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.027046755235590886,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000169,2025-11-15 13:50:53,3.0,2,CASH_IN,79346.19,C358847552,532686.54,575493.61,C716083600,1852820.14,2107162.1,0,0,1,0,0,0.008809638610228423,0,1,0,1,1,1,0,True,5.0,0,0.0,True,3.0,True
ALERT-000170,2025-11-15 13:50:53,3.0,7,CASH_IN,106286.15,C246561692,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.04608236199281849,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000171,2025-11-15 13:50:53,3.0,1,TRANSFER,235238.66,C1872047468,235238.66,0.0,C116289363,0.0,0.0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,False,0.0,1,0.9865770293340556,False,3.0,True
ALERT-000172,2025-11-15 13:50:53,3.0,1,CASH_OUT,235238.66,C1499825229,235238.66,0.0,C2100440237,0.0,235238.66,1,0,0,0,1,1.0,0,1,0,0,0,0,0,False,0.0,1,0.9334805266348333,False,3.0,True
ALERT-000173,2025-11-15 13:50:53,3.0,2,CASH_IN,88447.92,C1942612200,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.07122108158805504,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000174,2025-11-15 13:50:53,3.0,7,TRANSFER,728152.2725,C306871276,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,111452524.0,0,1,1,0,0,1,1,True,5.0,0,0.09342741893377157,True,3.0,True
ALERT-000175,2025-11-15 13:50:53,3.0,7,CASH_OUT,164.0,C1173659886,164.0,0.0,C1769947269,4068.0,0.0,1,0,0,0,0,1.0,0,1,0,0,0,0,0,False,0.0,1,0.95247506451323,False,3.0,True
ALERT-000176,2025-11-15 13:50:53,3.0,1,CASH_IN,248307.1,C412410893,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.22836440634429134,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000177,2025-11-15 13:50:53,3.0,7,TRANSFER,728152.2725,C1680194126,0.0,0.0,C716083600,1852820.14,3459705.48,0,0,1,1,0,149392959.0,0,1,1,0,0,1,1,True,5.0,0,0.057456449237876975,True,3.0,True
ALERT-000178,2025-11-15 13:50:53,3.0,7,CASH_IN,192586.96,C1857448119,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.06835313793752133,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000179,2025-11-15 13:50:53,3.0,1,TRANSFER,728152.2725,C1864007931,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,244107829.99999997,0,1,1,0,0,1,1,True,5.0,0,0.057456449237876975,True,3.0,True
ALERT-000180,2025-11-15 13:50:53,3.0,1,TRANSFER,728152.2725,C538375433,0.0,0.0,C932583850,1852820.14,3459705.48,0,0,1,1,0,175564672.0,0,1,1,0,0,1,1,True,5.0,0,0.057456449237876975,True,3.0,True
ALERT-000181,2025-11-15 13:50:53,3.0,1,CASH_IN,405429.47,C873769155,532686.54,575493.61,C716083600,1852820.14,2107162.1,0,0,1,0,0,0.13126854247888028,0,1,0,1,1,1,0,True,5.0,0,0.0,True,3.0,True
ALERT-000182,2025-11-15 13:50:53,3.0,7,CASH_OUT,411994.59,C93855894,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,41199459.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000183,2025-11-15 13:50:53,3.0,7,CASH_OUT,317142.1,C1017733867,0.0,0.0,C932583850,1852820.14,3459705.48,0,0,1,1,0,31714209.999999996,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000184,2025-11-15 13:50:53,3.0,7,TRANSFER,261949.85,C1467876194,18355.38,0.0,C766681183,1852820.14,3459705.48,0,0,1,0,0,14.271012095636266,0,1,0,0,0,1,1,True,5.0,0,0.012757007695681645,True,3.0,True
ALERT-000185,2025-11-15 13:50:53,3.0,7,CASH_OUT,78487.3,C1353516783,605.06,0.0,C716083600,1852820.14,3459705.48,0,0,1,0,0,129.7182097643209,0,1,0,0,0,1,1,True,5.0,0,0.04409563375136392,True,3.0,True
ALERT-000186,2025-11-15 13:50:53,3.0,7,TRANSFER,274504.37,C1780885275,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,27450437.0,0,1,0,0,0,1,1,True,5.0,0,0.0002521432173474552,True,3.0,True
ALERT-000187,2025-11-15 13:50:53,3.0,1,CASH_IN,294676.6,C140110402,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.13967005237895944,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000188,2025-11-15 13:50:53,3.0,7,TRANSFER,728152.2725,C2092599862,0.0,0.0,C932583850,1852820.14,3459705.48,0,0,1,1,0,110407854.0,0,1,1,0,0,1,1,True,5.0,0,0.09342741893377157,True,3.0,True
ALERT-000189,2025-11-15 13:50:53,3.0,7,CASH_OUT,269419.55,C1702158344,0.0,0.0,C716083600,1852820.14,3459705.48,0,0,1,1,0,26941955.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000190,2025-11-15 13:50:53,3.0,2,CASH_IN,132890.64,C354154358,532686.54,575493.61,C716083600,1852820.14,2107162.1,0,0,1,0,0,0.014177738137865879,0,1,0,1,1,1,0,True,5.0,0,0.0043859649122807015,True,3.0,True
ALERT-000191,2025-11-15 13:50:53,3.0,1,CASH_IN,42012.45,C1137667747,350501.24,350501.24,C667346055,350501.24,3459705.48,0,0,1,0,0,0.11986391260698535,0,1,0,0,0,0,1,True,5.0,0,0.005169935243923352,True,3.0,True
ALERT-000192,2025-11-15 13:50:53,3.0,2,TRANSFER,728152.2725,C1093223281,532686.54,0.0,C2063275841,0.0,0.0,1,0,0,0,1,1.0,1,1,1,1,0,0,0,False,0.0,1,0.9857283911357179,False,3.0,True
ALERT-000193,2025-11-15 13:50:53,3.0,1,TRANSFER,118365.47,C2110558717,0.0,0.0,C716083600,1771122.03,2444985.19,0,0,1,1,0,11836547.0,0,1,0,0,0,0,0,True,5.0,0,0.005053286559389838,True,3.0,True
ALERT-000194,2025-11-15 13:50:53,3.0,7,CASH_IN,207880.29,C1091633125,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.031827977779564406,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000195,2025-11-15 13:50:53,3.0,7,CASH_IN,86072.98,C1185843580,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.010830653496866788,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000196,2025-11-15 13:50:53,3.0,8,CASH_IN,198200.63,C931501193,532686.54,575493.61,C932583850,1852820.14,3459705.48,0,0,1,0,0,0.046169745619067636,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000197,2025-11-15 13:50:53,3.0,7,CASH_IN,147849.9,C1438272511,532686.54,575493.61,C716083600,1852820.14,1995598.25,0,0,1,0,0,0.019594303235495308,0,1,0,1,1,1,0,True,5.0,0,0.0,True,3.0,True
ALERT-000198,2025-11-15 13:50:53,3.0,2,CASH_IN,283675.61,C539682927,532686.54,575493.61,C667346055,1852820.14,3459705.48,0,0,1,0,0,0.11071078952778522,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000199,2025-11-15 13:50:53,3.0,2,CASH_IN,186350.94,C1741892180,532686.54,575493.61,C716083600,1852820.14,1572841.87,0,0,1,0,0,0.052973049131406706,0,1,0,1,1,1,0,True,5.0,0,0.0,True,3.0,True
ALERT-000200,2025-11-15 13:50:53,3.0,7,CASH_IN,222204.07,C608964542,532686.54,575493.61,C716083600,1852820.14,1995598.25,0,0,1,0,0,0.03464344733854276,0,1,0,1,1,1,0,True,5.0,0,0.0,True,3.0,True
ALERT-000201,2025-11-15 13:50:53,3.0,7,CASH_IN,203443.12,C431283552,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.04961365761302023,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000202,2025-11-15 13:50:53,3.0,8,CASH_OUT,379472.89,C1509805590,29365.59,0.0,C667346055,1852820.14,3459705.48,0,0,1,0,0,12.922365598647941,0,1,0,0,0,1,1,True,5.0,0,0.038126543903308524,True,3.0,True
ALERT-000203,2025-11-15 13:50:53,3.0,7,CASH_OUT,69954.85,C485301524,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,6995485.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000204,2025-11-15 13:50:53,3.0,8,TRANSFER,263911.38,C557522285,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,26391138.0,0,1,0,0,0,1,1,True,5.0,0,0.0002521432173474552,True,3.0,True
ALERT-000205,2025-11-15 13:50:53,3.0,1,CASH_OUT,139754.72,C577245010,532686.54,575493.61,C932583850,1852820.14,2719172.89,0,0,0,0,0,0.023289038772098695,0,1,0,1,1,1,0,True,5.0,0,0.07992723483980413,True,3.0,True
ALERT-000206,2025-11-15 13:50:53,3.0,1,CASH_IN,143405.8,C2108708444,532686.54,575493.61,C667346055,195636.81,3459705.48,0,0,1,0,0,0.014194599853601789,0,1,0,1,1,0,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000207,2025-11-15 13:50:53,3.0,7,CASH_OUT,114482.31,C216998824,0.0,0.0,C766681183,1852820.14,3459705.48,0,0,1,1,0,11448231.0,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000208,2025-11-15 13:50:53,3.0,1,CASH_IN,298109.36,C712732521,532686.54,575493.61,C667346055,493746.17,3459705.48,0,0,1,0,0,0.03194294478700233,0,1,0,1,1,0,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000209,2025-11-15 13:50:53,3.0,8,TRANSFER,728152.2725,C1237178711,0.0,0.0,C716083600,1852820.14,3459705.48,0,0,1,1,0,116367856.0,0,1,1,0,0,1,1,True,5.0,0,0.09342741893377157,True,3.0,True
ALERT-000210,2025-11-15 13:50:53,3.0,8,CASH_OUT,156593.58,C233486945,0.0,0.0,C667346055,1852820.14,3459705.48,0,0,1,1,0,15659357.999999998,0,1,0,0,0,1,1,True,5.0,0,0.007102800889513039,True,3.0,True
ALERT-000211,2025-11-15 13:50:53,3.0,1,DEBIT,5130.16,C1248435962,542.0,0.0,C932583850,1852820.14,2719172.89,0,0,1,0,0,9.465239852398524,0,1,0,0,0,1,0,True,5.0,0,0.04627646832830574,True,3.0,True
ALERT-000212,2025-11-15 13:50:53,3.0,7,CASH_IN,149708.54,C1513968288,532686.54,575493.61,C716083600,1852820.14,1995598.25,0,0,1,0,0,0.026441427474031897,0,1,0,1,1,1,0,True,5.0,0,0.0,True,3.0,True
ALERT-000213,2025-11-15 13:50:53,3.0,8,CASH_IN,521791.14,C970924336,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.06139142808301169,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
ALERT-000214,2025-11-15 13:50:53,3.0,7,CASH_OUT,89608.08,C1225732013,0.0,0.0,C716083600,1852820.14,1995598.25,0,0,1,1,0,8960808.0,0,1,0,0,0,1,0,True,5.0,0,0.00427794213245089,True,3.0,True
ALERT-000215,2025-11-15 13:50:53,3.0,2,CASH_OUT,57908.35,C835070183,0.0,0.0,C932583850,1852820.14,3459705.48,0,0,1,1,0,5790835.0,0,1,0,0,0,1,1,True,5.0,0,0.0159380325949273,True,3.0,True
ALERT-000216,2025-11-15 13:50:53,3.0,2,CASH_OUT,279843.2,C1043535321,0.0,0.0,C716083600,1827318.89,2107162.1,0,0,1,1,0,27984320.0,0,1,0,0,0,0,0,True,5.0,0,0.0016961865386471014,True,3.0,True
ALERT-000217,2025-11-15 13:50:53,3.0,8,CASH_IN,318545.4,C2127218518,532686.54,575493.61,C766681183,1852820.14,3459705.48,0,0,1,0,0,0.04938538232874096,0,1,0,1,1,1,1,True,5.0,0,0.0021008403361344533,True,3.0,True
